Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code 
Favour,Strongly in Favour,F,Outstanding opportunity for the City to have a first-rate casino facility Major Cities in the U.S. have casinos Huge Tourism draw,35-44,Male,M6P
Favour,Strongly in Favour,F,Tourism Jobs ,35-44,Female,
Favour,Strongly in Favour,F,jobs for the city extra money to the city make the city more exciting,55-64,Male,m4m
Favour,Strongly in Favour,F,"Economic Development Job creation and tourism to toronto If it's in a neighbouring city, we still have the cost of gambling problem to deal with but not the revenue and economic benefits of the development",25-34,Male,m5a
Favour,Strongly in Favour,F,I like the idea of an adult place for entertainment The renovations at Woodbine have been a great experience and enhanced my entertainment I've been to Las Vegas and would love to have that entertainment value in Toronto,45-54,Female,L7L
Favour,Strongly in Favour,F,Revenues for the city/province Job creation Increased tourism,35-44,Male,M5V
Favour,Strongly in Favour,F,The revenue to the city of Torotno If it's not built in Toronto it will be nearby therefore we will have the downsides without the positives Exhibition Place is useless 49 months a year,45-54,Male,M6N
Favour,Strongly in Favour,F,Its a pity to have to drive to Niagara or Rama if you want to have a casino day A city like Toronto must have a casino ,,,
Favour,Strongly in Favour,F,every town in the world nowadays has a casino!!!!!!!!!!!!!!!!!!!!!!!  ,65 or older,Male,m9p
Favour,Strongly in Favour,F,Jobs Tourism Entertainment,35-44,Male,M5K
Favour,Strongly in Favour,F,I like casino gambling brings jobs good for tourism,55-64,Female,M9V
Favour,Strongly in Favour,F,Great for city Money for city Great for city,,,
Favour,Strongly in Favour,F,job job job,35-44,Male,m5b
Favour,Strongly in Favour,F,"Toronto needs something BIG again...the Miller era cancelled evrything that was BIG. The mothballed ""Ontario Place would be perfect site...its even already shut down and ready for a rebuild. ",45-54,Male,M5V
Favour,Somewhat in Favour,F,Will create many new jobs Will encourage more people to visit Will encourage myself and family to attend this casino rather than an out-of -town one,55-64,Female,L5N
Favour,Strongly in Favour,F,"If Toronto does not build a casino, it will be built in another GTA municipality - Toronto will lose any potential revenue. A casino complex in downtown Toronto would boulster the existing entertainment�tourist district. Currently people who wish to gamble have to leave the city to do so....to say no is like implementing proabition and we saw how well that worked.",65 or older,Male,M1M
Favour,Strongly in Favour,F,Toronto becomes a world class city Influx of tourism New infrastructure will be built,45-54,Male,M6C
Favour,Strongly in Favour,F,Tax Revenue Infrastructure improvements People already gamble so why not make money from it.,45-54,Male,M5M
Favour,Strongly in Favour,F,"good for the economy ,,good for the status of this city  ",55-64,Male,m4k
Favour,Strongly in Favour,F,tourism  ,,,
Favour,Strongly in Favour,F,tourism entertainment job opportunities,,,
Favour,Strongly in Favour,F,We talk about being a world class city...but it seems Niagara Falls and Orrilia have beaten us to it!!! ONLY Capital City In Canada Without One!!!.......GOOOO REGINA!!!! ,45-54,Male,H6H
Favour,Strongly in Favour,F,"Revenue for the City of Toronto Improved reputation for the city as a ""world class city."" Increased tourism revenue for all of the city's attractions.",45-54,Male,M1M
Favour,Strongly in Favour,F,Provides direct jobs to Torontonians Provides a large amount of tax revenue for City of Toronto programs Will indirectly draw in more investment in the region with increased awareness of Toronto on the global map,Prefer not to disclose,Female,M1E
Favour,Strongly in Favour,F,"Toronto is now on the verge of becoming a world class city; Every major city in the world has a casino. Toronto will receive a large amount of tax dollars from the casino If the casino is opened in an ender-developed ares like the woodbine race track area, where there aren't a lot of businesses, having a casino there will bring other businesses in, such as restaurants, gas stations, hotels, etc, which will bring in even more money for the city.",25-34,Male,m9w
Favour,Somewhat in Favour,F,Revenue Jobs ,35-44,Male,M5B
Favour,Strongly in Favour,F,Increase city income Bring more tourists to Toronto ,55-64,Female,M1N
Favour,Strongly in Favour,F,"10,000 new jobs $200 million revenue crime rate remained low or lowered in the area of exisiting casinos",15-24,Prefer not to disclose,m1m
Favour,Strongly in Favour,F,Increased revenue for the city Job oppurtunies Attracting new tourists to the city,,,
Favour,Strongly in Favour,F,Economy Tourism Entertainment,25-34,Male,M2J
Favour,Strongly in Favour,F,Money Jobs Makes Toronto elite,25-34,Male,L3t
Favour,Strongly in Favour,F,Jobs Renovation of the area Economic profits,55-64,Male,M3M
Favour,Strongly in Favour,F,Economic. It creates lots of jobs. Showcases Toronto as a world destination Tax return for the city,,,
Favour,Strongly in Favour,F,a casino would draw in tourism like Toronto deserves great addition to helping improve the waterfront/skyline great addition to the already established business/conference facilities in Toronto,35-44,Female,L1T
Favour,Strongly in Favour,F,Toronto needs a new tourist attraction (I'm aware of the Aquarium God knows it took long enough to get one here)  ,25-34,Female,M2L
Favour,Strongly in Favour,F,"Tourism and spinoff Economic Benefits Significant Direct employment Improve Toronto's standing as a truly world class city with a full casino, entertainment, Dining and shopping complex",35-44,Male,M3A
Favour,Strongly in Favour,F,"Financial revenue Tourist attraction (landscape, prestige, architecture) Entertainment complex",25-34,Male,M9C
Favour,Strongly in Favour,F,"Resort type casino complex would attract tourists as well as provide residents of GTA a new entertainment venue Bring in revenue for the city, alleviating tax burden that is draining the average residents bank account Add a new element of excitement to our vibrant city",55-64,Female,M1W
Favour,Somewhat in Favour,F,i like casino's not really able to travel far to go it will generate revenue for toronto may bring in more tourists,35-44,Female,m4m
Favour,Strongly in Favour,F,It will create jobs Have a use for the port lands Toronto will be stuck with the problems where ever it is in GTA so we should host and reaps as much as benefit as possible.,45-54,Male,
Favour,Strongly in Favour,F,Tourism Jobs gives the government some money,25-34,Male,M4R
Favour,Strongly in Favour,F,toronto needs a casino because we can keep money in the city we need to bring in more tourists a casino can help with financing transit which we need to stay a first class city,25-34,Female,m1c
Favour,Strongly in Favour,F,Local Employment Tax Dollars for the city Yearly revenue due to additional tourist traffic,,,
Favour,Strongly in Favour,F,Jobs Increased tourism Tax revenue,45-54,Male,M4J
Favour,Strongly in Favour,F,revenue for city jobs ,55-64,Female,M9N
Favour,Strongly in Favour,F,increased activity at live horse races  ,,,
Favour,Strongly in Favour,F,It would be yet another fantastic tourist attraction to draw visitors to our great city. So many needed jobs would be created. It would make a fun night out for residents as well as tourists.,45-54,Male,m5b
Favour,Strongly in Favour,F,jobs for Toronto  ,65 or older,Female,m4k
Favour,Strongly in Favour,F,BRING MORE JOBS TO CITY  ,,,
Favour,Strongly in Favour,F,"Gaming is a reality, people who enjoy gambling will continue to do regardless of a new casino or not. There are many intrinsic dangers that accompany not servicing this segment properly and safely. People are driving down the dangerous 400 to Rama in winter, playing poker in underground unsafe environments.",35-44,Male,M6K
Favour,Strongly in Favour,F,Good jobs Good for other business such as tourism etc Will add to cache of visiting Toronto and Ontario,65 or older,Male,M2R
Favour,Strongly in Favour,F,cause i think the city of toronto needs to have that caind  of recreation. and also brings jobs oportiunity. and brings tourist to  are beautiful country,25-34,Female,M3L
Favour,Strongly in Favour,F,"help to generate jobes, tax money and tourisim world class city can also be used to fund new public transit",55-64,Male,M4C
Favour,Strongly in Favour,F,Increased value in Toronto as a destination. Jobs Redevelopment of an important downtown area with 0 public funds.,35-44,Male,M1C
Favour,Strongly in Favour,F,THIS WOULD MEAN GOOD PAYING JOBS MUCH NEEDED REVENUE FOR THE CITY PLACE FOR ALL TO GO TO,,,
Favour,Strongly in Favour,F,employment tourism ,35-44,Male,L0G
Favour,Somewhat in Favour,F,  ,,,
Favour,Strongly in Favour,F,To keep the jobs for the people currently working at Woodbine  ,45-54,Female,l3y
Favour,Strongly in Favour,F,"Brings new tourists to the city Utilize existing space better, resort complex etc New money for the city",35-44,Male,m4k
Favour,Somewhat in Favour,T,Victims will be middle class and poor citizens. Suck a blood out of them. Who will pay for a physical and mental health?  ,65 or older,Male,M6P
Favour,Somewhat in Favour,F,"Biz/developer/crony interests have too strong a voice in dev'l and will make any benefits modest. No more waterfront condos! It would be a mistake to put it anywhere other than the current Exhibition Place; relocate the Ex to Ont. Place. ALL parking within 1 km should be underground, to heal the landscape's link the site to the water for citizens' rec. uses.",45-54,Male,M6P
Favour,Somewhat in Favour,F,Employment Make use of the CNE Grounds Make use of Ontario Place Grounds ... love the plans from MGM,,,
Favour,Somewhat in Favour,F,money for city services  ,25-34,Female,m1t
Favour,Strongly in Favour,F,It will create some need revenue for the city  ,35-44,Female,L3z
Favour,Strongly in Favour,F,Lots of revenue Lots of jobs Lots of tourism,55-64,Female,M2K
Favour,Strongly in Favour,F,"it takes in more than just gambling sporting events e.g. boxing, IBF,entertainment,singing, dancing, preformers, eg Circ-de-sole it brings job growth to the city and that Will lower crime",65 or older,Male,m5e
Favour,Strongly in Favour,F,Want the theatre venue here that goes with a Casino Keep the money in Toronto instead of people travelling up to Casino Rama or Niagara. Job creation.,45-54,Female,M4Y
Favour,Strongly in Favour,F,A new casino will sustain jobs at Woodbine & generate new ones It will be good for the economy Provide revenue to the city,35-44,Female,M9W
Favour,Strongly in Favour,F,We need more tourist attractions in city Jobs Taxes,55-64,Female,M6p
